Object.ID	Circularity.Factor	Mean.Intensity.EGFP	Mean.Intensity.mCherry	Area	Position	P.bodies..Counts	P.bodies.nuc..Counts	total_intensity_DCP1A_P.bodies	mean_intensity_DCP1A_P.bodies	total_intensity_DCP1A_P.bodies.nuc	mean_intensity_DCP1A_P.bodies.nuc	total_intensity_DCP1A_cytoplasm	mean_intensity_DCP1A_cytoplasm	total_intensity_P.bodies_all	mean_intensity_P.bodies_all	P.bodies_count	P.bodies.nuc_count	Parent.Object.ID..Well.	Parent.Trace.ID	black	green	nuclei	red
109491	1.0843699	348.03802	181.77185	1236	4	0	0	0	0	0	0	11365	14.62677	0	0	0	0	176	-1	0	1	1	0
155065	1.03662	480.11258	183.43829	1661	3	0	3	0	0	1256	9.968254	126713.01	30.408689	1256	9.968254	0	3	258	-1	0	1	1	0
124914	1.0431962	323.84717	182.16023	1217	2	0	1	0	0	2307	22.182692	12634	15.004751	2307	22.182692	0	1	209	-1	0	1	1	0
13715	1.0374244	291.853	175.16696	1102	9	0	2	0	0	4699	36.426357	6650.9999	7.8990497	4699	36.426357	0	2	47	-1	0	1	1	0
160973	1.0779641	386.60721	220.94603	2798	5	3	1	10044	372	1625	27.542373	79799	53.881837	11669	137.28235	3	1	286	-1	0	0	0	0
17236	1.0423036	252.39975	214.32973	1571	7	2	0	7143	649.36364	0	0	56034	32.54007	7143	649.36364	2	0	41	-1	0	0	1	1
115439	1.0916334	245.72327	220.81349	3469	8	1	1	5419	677.375	406	4.8915663	179286.98	31.393273	5825	64.722222	1	1	168	-1	0	0	0	0
28784	1.0662719	478.04535	170.18869	2051	9	3	3	18199	827.22727	2383	25.902174	662526	157.51926	20582	182.14159	3	3	49	-1	0	1	1	0
170138	1.0532573	359.83704	178.14232	1841	9	1	2	1478	246.33333	3232	21.691275	282891	81.034374	4710	30.584416	1	2	268	-1	0	1	1	0
206290	1.0932268	358.08942	163.99559	906	2	0	1	0	0	1481	36.121951	8418	12.851908	1481	36.121951	0	1	381	-1	0	1	1	0
25887	1.0401684	351.00473	167.77016	1897	5	1	0	4926	703.71429	0	0	260063	76.782699	4926	703.71429	1	0	24	-1	0	1	1	0
3855	1.0463898	251.03409	175.51137	968	7	2	1	4519	205.40909	151	6.04	22270	22.247752	4670	101.52174	2	1	5	-1	1	0	1	0
197980	1.0523755	253.62894	198.72327	477	9	1	0	2284	380.66667	0	0	32816	20.96869	2284	380.66667	1	0	350	-1	0	0	0	0
90959	1.0299564	396.30429	177.69243	1216	7	1	1	3413	487.57143	918.99994	38.291664	36694	51.034771	4331.9999	144.4	1	1	155	-1	0	1	1	0
13353	1.0885961	205.43861	197.82172	1621	4	0	2	0	0	430	4.7777778	3394.0001	3.6338331	430	4.7777778	0	2	47	-1	0	0	1	1
191139	1.0772117	347.46185	213.19881	1167	1	0	0	0	0	0	0	22632	28.611884	0	0	0	0	337	-1	0	0	1	1
126954	1.0293482	353.30283	172.29822	1519	8	0	1	0	0	1712	45.052632	229025	75.685724	1712	45.052632	0	1	212	-1	0	1	1	0
161657	1.0943435	296.0033	218.91466	2121	1	0	2	0	0	1769	11.487013	208862	58.341341	1769	11.487013	0	2	285	-1	0	0	1	1
29113	1.1017395	263.25238	210.05519	1359	5	3	0	10616	353.86667	0	0	113584.01	39.882025	10616	353.86667	3	0	50	-1	0	0	1	1
143779	1.0610093	261.24457	207.83069	1010	6	1	1	2418	403	303	6.5869565	22945	33.06196	2721	53.352941	1	1	217	-1	0	0	1	1
138784	1.1252731	272.04062	180.47969	1059	1	1	2	680	170	371	5.6212121	86342	40.727358	1051	15.231884	1	2	225	-1	0	0	1	0
196703	1.037104	359.96744	175.49466	1781	8	0	1	0	0	4056	47.162791	262044	80.604122	4056	47.162791	0	1	348	-1	0	1	1	0
19145	1.1026279	302.24115	211.15105	2741	9	0	1	0	0	3253	46.471429	32120.999	17.315902	3253	46.471429	0	1	37	-1	0	0	0	0
193480	1.0489532	334.31631	177.29802	1312	9	0	1	0	0	629	15.341463	14258	18.637908	629	15.341463	0	1	340	-1	0	1	1	0
45518	1.0664182	372.8927	190.56757	1221	9	3	2	7501	357.19048	6176	68.622222	215633	99.876333	13677	124.33636	3	2	88	-1	0	1	1	0
105926	1.0297064	325.09061	175.72563	1159	3	0	1	0	0	528	22.956522	129950	57.39841	528	22.956522	0	1	181	-1	0	1	1	0
81384	1.0603913	280.21194	228.81004	1911	5	2	1	23595	1179.75	1583	23.984848	63567	46.331633	25178	296.21176	2	1	121	-1	0	0	1	1
53677	1.0516241	264.5517	204.58569	1412	2	2	0	8452	650.15385	0	0	39301.002	43.619314	8452	650.15385	2	0	96	-1	0	0	1	1
88085	1.1280449	258.54291	190.89966	897	9	0	0	0	0	0	0	20477	23.672833	0	0	0	0	150	-1	0	0	1	1
42242	1.0966804	355.21609	209.77487	995	5	2	1	9778	575.17647	329	7.8333333	77345	88.902299	10107	174.25862	2	1	94	-1	0	0	1	1
2441	1.1315926	431.95227	199.73682	1991	1	1	1	802	72.909091	1563	45.970588	78218	59.345979	2365	53.75	1	1	3	-1	0	0	0	0
62964	1.0227569	426.5455	178.5385	1857	9	0	3	0	0	2525	22.747748	32230	18.147523	2525	22.747748	0	3	112	-1	0	1	1	0
171717	1.0799662	301.76663	227.46996	1564	8	2	1	6220.9999	518.41666	135	4.3548387	65530.002	63.498064	6355.9999	151.33333	2	1	265	-1	0	0	1	1
32321	1.1226761	314.43713	222.73155	1233	4	0	2	0	0	558	8.5846154	23749	20.850746	558	8.5846154	0	2	57	-1	0	0	1	1
83793	1.0788768	347.76367	165.48691	1261	6	0	4	0	0	10213	58.02841	213800	66.8125	10213	58.02841	0	4	144	-1	0	1	1	0
70264	1.0338728	324.72269	180.01904	1208	1	0	3	0	0	1783	15.37069	11499	10.588398	1783	15.37069	0	3	140	-1	0	1	1	0
100390	1.0242087	247.37454	172.22026	1076	1	0	1	0	0	168	7.3043478	32223	15.447267	168	7.3043478	0	1	189	-1	1	0	1	0
126143	1.0602349	273.17154	201.5887	1026	4	0	1	0	0	503	8.2459016	11762	16.778887	503	8.2459016	0	1	211	-1	0	0	1	1
116912	1.0739734	367.78171	171.10214	1214	2	0	1	0	0	2833	37.276316	225660	70.939956	2833	37.276316	0	1	193	-1	0	1	1	0
190464	1.0626724	396.40771	163.8412	1631	5	0	1	0	0	495.99997	8.7017539	31323.001	21.149899	495.99997	8.7017539	0	1	336	-1	0	1	1	0
8525	1.0780687	296.40259	202.83058	1694	8	3	1	18343	482.71053	245	6.6216216	103049	38.422446	18588	251.18919	3	1	14	-1	0	0	1	1
108682	1.0317275	496.84213	169.7056	1267	2	0	1	0	0	170	5.1515152	19694	14.774194	170	5.1515152	0	1	177	-1	0	1	1	0
189104	1.0904401	385.94183	180.00275	2183	1	2	2	5770	412.14286	5766	48.05	50141	67.758108	11536	86.736842	2	2	313	-1	0	1	1	0
180093	1.0350119	308.68582	200.48369	1410	1	5	0	17856	482.59459	0	0	235109.98	76.984278	17856	482.59459	5	0	310	-1	0	0	1	1
100189	1.0694249	280.70712	196.05409	1294	8	2	1	11435	439.80769	1099	31.4	94972	69.729809	12534	208.9	2	1	190	-1	0	0	1	1
129444	1.0909232	327.6525	176.83508	3626	6	0	3	0	0	2884	22.015267	275444	101.82773	2884	22.015267	0	3	215	-1	0	0	0	0
207653	1.0219189	341.03165	172.09496	1643	7	0	0	0	0	0	0	210035.98	49.35056	0	0	0	0	379	-1	0	1	1	0
144350	1.0646209	346.42197	173.48141	1211	2	2	1	13651	758.38889	2605	54.270833	115546	62.830886	16256	250.09231	2	1	216	-1	0	1	1	0
71709	1.0571035	285.40298	171.75116	1077	6	0	0	0	0	0	0	84878	40.846006	0	0	0	0	138	-1	0	1	1	0
29216	1.0221506	361.69351	173.46388	1080	6	4	1	5725	260.22727	1940	30.793651	225945	77.912069	7665	91.25	4	1	50	-1	0	1	1	0
149084	1.0615662	257.74194	248.58366	992	2	1	1	3618	603	628.99994	8.4999992	54996	30.741196	4246.9999	53.759493	1	1	246	-1	0	0	1	1
170393	1.0346462	359.14243	176.19745	1018	5	0	1	0	0	4921	71.318841	32012.998	33.556602	4921	71.318841	0	1	267	-1	0	1	1	0
30915	1.0818547	335.29776	224.82701	1555	7	0	1	0	0	215	3.7719298	91291.998	70.989112	215	3.7719298	0	1	53	-1	0	0	1	1
24559	1.0734013	378.2724	174.53412	1876	5	0	2	0	0	1709	17.989474	87802.997	62.626959	1709	17.989474	0	2	25	-1	0	1	1	0
215793	1.031577	416.25836	172.2968	1405	3	2	2	15533	913.70588	1255	13.641304	66813	51.43418	16788	155.44444	2	2	361	-1	0	1	1	0
147429	1.0903893	225.01276	199.22108	1176	8	0	2	0	0	351	4.943662	24402	17.442459	351	4.943662	0	2	241	-1	0	0	1	1
127417	1.0570485	271.96091	232.63222	1074	8	0	1	0	0	138	4.6	25870	55.159915	138	4.6	0	1	213	-1	0	0	1	1
50624	1.0252202	520.85657	178.6142	1931	4	0	1	0	0	477	12.230769	678480	174.55107	477	12.230769	0	1	75	-1	0	1	1	0
166971	1.0444377	352.66943	165.2229	1319	1	0	0	0	0	0	0	166675	54.719304	0	0	0	0	273	-1	0	1	1	0
155243	1.0868515	556.6485	163.11043	2273	5	2	3	6926	532.76923	5755	43.598485	394220	75.11814	12681	88.0625	2	3	258	-1	0	1	1	0
197783	1.0691817	300.05212	154.40987	710	5	1	1	8883	1110.375	3454	27.854839	44059	89.916327	12337	94.175573	1	1	350	-1	0	1	1	0
152870	1.1367765	344.93112	234.51653	726	9	2	1	3178	198.625	341	5.8793103	92520	116.37736	3519	48.205479	2	1	253	-1	0	0	0	0
108432	1.0729096	248.21725	225.21916	1565	8	8	1	33153	510.04615	203	4.5111111	59339.002	20.363419	33356	306.01835	8	1	178	-1	0	0	1	1
198436	1.0409832	342.95923	170.31218	2159	8	1	2	4272	854.4	1264	22.981818	257177	56.017643	5536	93.830508	1	2	351	-1	0	1	1	0
93013	1.0344866	273.0437	235.38046	778	1	2	1	2929	195.26667	411	6.0441176	25033	43.84063	3340	40.731707	2	1	160	-1	0	0	1	1
53936	1.0947174	322.83124	220.96558	3283	4	3	2	8140	452.22222	675	11.065574	40887.002	26.293892	8815	113.01282	3	2	96	-1	0	0	0	0
58634	1.0206592	444.6156	170.47264	1371	8	4	1	20613	515.325	714	18.789474	53655	53.388059	21327	276.97403	4	1	104	-1	0	1	1	0
131368	1.1129042	312.0625	176.44482	2592	2	0	2	0	0	4521	42.252336	255148	58.695192	4521	42.252336	0	2	238	-1	0	0	0	0
114276	1.0443503	268.27216	180.59265	1117	8	0	2	0	0	477	6.625	19800	46.261682	477	6.625	0	2	169	-1	0	0	1	0
346	1.0489879	257.92383	225.39807	932	4	1	0	1239	247.8	0	0	10053	19.482558	1239	247.8	1	0	0	-1	0	0	1	1
149652	1.0837674	396.61023	268.2735	3225	7	0	1	0	0	279	9.3	540104	97.368668	279	9.3	0	1	247	-1	0	0	0	0
183754	1.0584501	257.66736	205.54898	1960	8	4	1	12507	367.85294	258	6.2926829	103596	29.264407	12765	172.5	4	1	332	-1	0	0	1	1
148634	1.0221011	364.81699	175.52078	1131	6	0	0	0	0	0	0	182955	75.414262	0	0	0	0	244	-1	0	1	1	0
135128	1.1473719	402.60669	179.37601	5319	6	0	4	0	0	3913	27.95	799806	100.56658	3913	27.95	0	4	233	-1	0	0	0	0
131056	1.1096039	228.21718	211.67821	3785	9	0	3	0	0	1215	14.817073	6639	3.7915477	1215	14.817073	0	3	239	-1	0	0	0	0
12544	1.092641	217.91122	200.07571	1149	3	0	2	0	0	617.99998	5.517857	4121.9999	5.1783918	617.99998	5.517857	0	2	23	-1	0	0	1	1
31296	1.1435214	476.46671	248.19467	1952	5	0	2	0	0	1475	11.174242	66049	42.31198	1475	11.174242	0	2	55	-1	0	0	0	0
182206	1.0513396	217.48007	201.72688	1179	8	0	1	0	0	329	6.0925926	15664	6.0878352	329	6.0925926	0	1	335	-1	0	0	1	1
81862	1.018226	249.47864	249.63687	1264	9	1	2	980	89.090909	416	6.2089552	81289	31.373601	1396	18.12987	1	2	121	-1	0	0	1	1
81720	1.0395021	234.31337	191.1042	1286	8	1	1	2073	518.25	563	6.3258427	20285.002	17.608509	2636	28.652174	1	1	121	-1	0	0	1	1
213312	1.0639055	353.67236	240.22731	1465	2	0	0	0	0	0	0	11451	22.630435	0	0	0	0	366	-1	0	0	1	1
56389	1.1252049	410.41162	189.14511	1771	4	2	3	5643	352.6875	4614	24.412698	55355	40.822271	10257	50.279412	2	3	100	-1	0	1	1	0
30814	1.1013343	399.23004	241.806	1665	7	6	1	18609	443.07143	70	3.0434783	384645	123.00768	18679	291.85938	6	1	53	-1	0	0	1	1
170742	1.0316735	336.90189	170.33899	1121	9	0	0	0	0	0	0	15706	15.659023	0	0	0	0	267	-1	0	1	1	0
171053	1.0514689	310.58353	205.39421	1796	2	4	1	7797	324.875	600	8.5714286	241838	72.886679	8397	90.290323	4	1	265	-1	0	0	1	1
171951	1.0226509	256.88129	225.65959	1272	1	3	1	9195	255.41667	1142	13.27907	64937	45.157858	10337	85.429752	3	1	264	-1	0	0	1	1
103833	1.0516724	307.13821	215.1638	2149	1	2	2	46480	1936.6667	1051	14.202703	340494	73.924012	47531	490.01031	2	2	184	-1	0	0	1	1
127700	1.0768349	388.19629	178.80785	968	1	1	1	1574	262.33333	5260	26.432161	43470	75.731708	6834	33.5	1	1	214	-1	0	1	1	0
199760	1.0918143	374.92578	177.51952	1307	3	0	1	0	0	4456	61.888889	17147	20.659036	4456	61.888889	0	1	354	-1	0	1	1	0
109941	1.0599291	270.45328	217.81944	1584	4	2	2	3020.0001	251.66668	565	5.7653061	167926.99	43.640071	3585.0001	32.889909	2	2	175	-1	0	0	1	1
173811	1.0699153	379.5065	175.71614	1307	1	0	2	0	0	1381	24.660714	24218	29.972772	1381	24.660714	0	2	289	-1	0	1	1	0
191961	1.0519629	401.22015	222.81923	863	8	2	0	6944	315.63636	0	0	61749	88.975504	6944	315.63636	2	0	337	-1	0	0	1	1
66271	1.0600327	331.09222	242.18681	1713	7	6	1	10040	286.85714	335	9.8529412	176768.99	118.87626	10375	152.57353	6	1	118	-1	0	0	1	1
57685	1.0490078	323.25433	180.3625	1211	1	1	1	1388	154.22222	307	7.1395349	144467	61.449171	1695	33.235294	1	1	103	-1	0	1	1	0
129013	1.0365277	209.18974	208.73334	1170	2	0	0	0	0	0	0	17005	6.3404176	0	0	0	0	215	-1	0	0	1	1
152533	1.0407961	313.84402	192.92715	1263	8	1	1	1587	176.33333	794	8.1020408	11185	8.4287866	2381	22.462264	1	1	252	-1	0	0	1	1
179129	1.0758181	323.08408	176.81772	1772	7	0	1	0	0	3108	37	219835	61.099222	3108	37	0	1	307	-1	0	1	1	0
70515	1.0386968	224.70129	175.87662	154	5	1	0	624	156	0	0	3180.9998	10.533112	624	156	1	0	140	-1	0	0	0	0
36373	1.1001451	376.32687	306.09021	1031	4	0	3	0	0	507	3.5957447	150956	69.373162	507	3.5957447	0	3	65	-1	0	0	1	1
99293	1.1032849	213.65158	229.38138	1547	9	0	1	0	0	183	3.7346939	4478	5.5835411	183	3.7346939	0	1	191	-1	0	0	1	1
31909	1.0839589	322.94794	177.89331	1959	7	3	2	16212	675.5	1267	21.116667	101437	95.156662	17479	210.59036	3	2	56	-1	0	1	1	0
91131	1.0733467	253.99707	195.45753	1707	9	4	1	4622	210.09091	415	6.1029412	24097	17.187589	5037	56.595506	4	1	155	-1	0	0	1	1
156037	1.0531337	1076.3727	150.49268	1092	8	0	0	0	0	0	0	62240	157.17172	0	0	0	0	259	-1	0	1	1	0
48831	1.2403822	348.36795	225.33151	549	5	2	2	6351	352.83333	12310	98.48	121213	69.903691	18661	131.41549	2	2	81	-1	0	0	0	0
87512	1.1205891	431.66742	184.5408	3909	5	0	1	0	0	2995	58.72549	819211	90.791422	2995	58.72549	0	1	149	-1	0	0	0	0
129575	1.0649026	211.2301	217.97054	1256	7	0	0	0	0	0	0	5516	5.6458547	0	0	0	0	215	-1	0	0	1	1
4280	1.1308709	358.33801	208.02992	1571	1	3	1	3641	242.73333	533	9.6909091	89539	55.305127	4174	60.492754	3	1	6	-1	0	0	1	1
108789	1.0549246	250.32884	239.00186	2150	3	0	2	0	0	688	5.8305085	106981	26.460796	688	5.8305085	0	2	177	-1	0	0	1	1
187554	1.035166	448.92105	164.95767	1583	9	1	1	10286	935.09091	3973	66.216667	374920	108.67246	14259	203.7	1	1	319	-1	0	1	1	0
340	1.0179685	402.8244	180.60832	1828	4	1	1	3115	389.375	327	9.0833333	70391	42.895186	3442	80.046512	1	1	0	-1	0	1	1	0
168565	1.1102423	299.99722	234.33836	5763	1	3	5	29333	1173.32	2203	12.038251	123323	60.630777	31536	152.34783	3	5	270	-1	0	0	0	0
194772	1.0168409	832.68188	172.22173	1556	3	0	0	0	0	0	0	462368	154.89715	0	0	0	0	344	-1	0	1	1	0
113390	1.0481125	340.98669	179.2903	1278	3	0	3	0	0	5964	34.674419	23084	22.520976	5964	34.674419	0	3	169	-1	0	1	1	0
106407	1.025571	268.31909	201.59232	1614	1	2	0	15226	692.09091	0	0	200249	66.682984	15226	692.09091	2	0	180	-1	0	0	1	1
210060	1.0634367	343.18372	179.80032	1252	9	1	1	8900	890	263	6.1162791	40000	41.797283	9163	176.21154	1	1	374	-1	0	1	1	0
183492	1.0400256	253.18176	197.61659	1458	1	1	1	3419	341.9	362	7.24	58700	18.904992	3781	64.084746	1	1	332	-1	0	0	1	1
89070	1.1086735	551.76477	175.38889	1692	7	3	1	9070	394.34783	1421	40.6	251945	129.66804	10491	184.05263	3	1	152	-1	0	1	1	0
119010	1.0583798	463.92914	175.36377	2103	2	0	2	0	0	466	4.66	50815	30.51952	466	4.66	0	2	197	-1	0	1	1	0
82075	1.0371868	239.44179	202.48358	670	1	1	0	4961	275.61111	0	0	16557	28.448454	4961	275.61111	1	0	120	-1	0	0	1	1
64617	1.0642814	252.67966	223.99541	1308	7	2	0	7481	498.73333	0	0	155056	57.921554	7481	498.73333	2	0	115	-1	0	0	1	1
28454	1.0415337	297.84109	233.02374	1095	7	9	1	52087	733.61972	563	13.093023	258320	90.765987	52650	465.9292	9	1	49	-1	0	0	1	1
103613	1.0209399	422.22922	174.84149	1287	8	0	1	0	0	509	8.7758621	255556	90.654842	509	8.7758621	0	1	185	-1	0	1	1	0
151684	1.0499218	470.76755	206.64008	1467	5	0	3	0	0	3639	25.992857	110072	46.502746	3639	25.992857	0	3	251	-1	0	0	1	1
110241	1.0253536	370.67343	173.80663	1479	8	2	1	6020	430	569	9.031746	55944.002	35.184907	6589	86.697368	2	1	175	-1	0	1	1	0
20158	1.1142099	263.31439	221.63895	3451	2	2	1	4535	348.84615	125	5.4347826	54646	48.359292	4660	133.14286	2	1	34	-1	0	0	0	0
158421	1.0649829	226.15971	231.29291	1847	2	0	2	0	0	375	4.8076923	6035	6.6538037	375	4.8076923	0	2	263	-1	0	0	1	1
87806	1.0585605	378.62054	171.15802	1734	9	1	1	746	49.733333	441	9.5869565	67388	47.35629	1187	19.783333	1	1	149	-1	0	1	1	0
64935	1.0742945	257.75922	200.62912	1545	1	3	1	16618	830.9	408	6.5806452	59808	36.181488	17026	210.19753	3	1	117	-1	0	0	1	1
190535	1.0300358	395.68814	211.68298	3678	5	1	1	2053	410.6	1830	23.766234	64339	36.003917	3883	47.938272	1	1	336	-1	0	0	0	0
165096	1.0432023	331.14453	219.88934	1446	6	0	0	0	0	0	0	165490	56.908528	0	0	0	0	278	-1	0	0	1	1
50712	1.033214	356.6394	296.53671	1198	5	0	0	0	0	0	0	206674	107.19606	0	0	0	0	75	-1	0	0	1	1
117424	1.0526335	294.18491	197.38303	2039	6	3	2	27032	1228.7273	656	7.8095238	91510	86.904084	27688	263.69523	3	2	193	-1	0	0	1	1
146433	1.0905997	389.25204	167.14742	1472	9	4	2	25455	358.52113	4315	44.030612	336219	147.14179	29770	177.20238	4	2	240	-1	0	1	1	0
23581	1.044783	296.17953	237.51001	1398	1	2	0	4042	224.55556	0	0	173460	60.714036	4042	224.55556	2	0	26	-1	0	0	1	1
175982	1.05679	300.55951	186.93777	1848	2	1	3	1086	72.4	1453	9.1962025	230332	68.612452	2539	14.761628	1	3	298	-1	0	0	1	0
23318	1.0709267	419.14554	182.98442	1862	4	0	2	0	0	3783.9998	32.620688	441720	113.11652	3783.9998	32.620688	0	2	27	-1	0	1	1	0
106603	1.0816651	219.03934	170.57704	305	3	0	1	0	0	326	5.1746032	6678	7.2038835	326	5.1746032	0	1	180	-1	0	0	0	0
61121	1.0401486	285.84091	169.19617	836	7	2	0	1804	150.33333	0	0	28370	19.936753	1804	150.33333	2	0	109	-1	0	1	1	0
99313	1.0329935	316.29437	178.40674	1780	9	0	0	0	0	0	0	8811.0001	6.9652174	0	0	0	0	191	-1	0	1	1	0
46428	1.0417015	360.81604	274.10306	1310	5	1	0	902	180.4	0	0	64720	71.751663	902	180.4	1	0	86	-1	0	0	1	1
38796	1.0722997	366.86646	171.35646	1902	8	1	3	610	122	1171	8.0205479	34772.999	25.700664	1781	11.873333	1	3	69	-1	0	1	1	0
133837	1.0313222	310.11914	172.60312	1217	2	0	1	0	0	976	15.25	121726	56.511606	976	15.25	0	1	235	-1	0	1	1	0
82022	1.0827922	319.9733	210.78777	2959	1	2	2	15850	1056.6667	1558	20.5	350276.03	74.30548	17408	193.42222	2	2	120	-1	0	0	0	0
53332	1.0381375	507.69705	176.20995	1086	9	0	1	0	0	12148	101.23333	397133	176.50356	12148	101.23333	0	1	72	-1	0	1	1	0
162303	1.065897	212.90413	216.44727	2086	9	3	4	7769	408.89474	1045	4.8379629	145587	27.438183	8814	37.666667	3	4	285	-1	0	0	1	1
28194	1.0212463	454.47241	167.51791	1033	6	0	2	0	0	1026.0001	13.500001	326093	138.76298	1026.0001	13.500001	0	2	49	-1	0	1	1	0
78885	1.1024625	302.65506	214.67389	1754	8	3	2	4755	237.75	896	9.5319149	85280	66.21118	5651	50.00885	3	2	126	-1	0	0	1	1
113584	1.0768793	260.81653	213.12279	1417	4	2	1	17830	938.42105	220	6.1111111	40224	42.341053	18050	334.25926	2	1	169	-1	0	0	1	1
62139	1.2487104	251.18913	185.83575	2612	7	2	0	41251	1875.0455	0	0	-21563	-18.815881	41251	1875.0455	2	0	111	-1	0	0	0	0
141725	1.2075122	257.89386	211.50221	1583	2	2	2	7167	716.7	434	5.3580247	153830	43.590252	7601	84.455556	2	2	220	-1	0	0	0	0
22972	1.0806578	241.72672	217.4174	1804	7	2	1	9957	585.70588	591	7.4810127	121264.99	31.367044	10548	111.03158	2	1	28	-1	0	0	1	1
20638	1.1098671	410.09674	184.1367	1902	5	2	2	11754	839.57143	7506	84.337079	82997	68.422918	19260	188.82353	2	2	33	-1	0	1	1	0
85858	1.0885901	255.89896	190.32211	1633	6	2	0	1550	110.71429	0	0	97103	27.048189	1550	110.71429	2	0	146	-1	0	0	1	1
33310	1.012477	444.47739	183.19827	1039	7	0	1	0	0	217	7.4827586	241893	98.05148	217	7.4827586	0	1	59	-1	0	1	1	0
79409	1.0569357	393.73883	161.74408	1520	6	1	2	3593	449.125	3980	28.428571	34835	36.438285	7573	51.517007	1	2	125	-1	0	1	1	0
149111	1.065691	272.02319	205.50386	1810	3	3	1	44566	1856.9167	387.99997	8.8181811	130209	33.481358	44954	670.95522	3	1	246	-1	0	0	1	1
11860	1.053649	256.96561	170.08418	2732	6	0	0	0	0	0	0	177974.02	36.695673	0	0	0	0	22	-1	0	0	0	0
216816	1.0468992	299.44611	170.69392	1614	5	1	1	8511	1063.875	456	13.818182	10790	9.2697595	8967	224.175	1	1	360	-1	0	1	1	0
172970	1.0889353	280.63245	238.42146	2152	9	3	1	6068	209.24138	126	2.4230769	83701.997	51.731766	6194	77.425	3	1	264	-1	0	0	1	1
21004	1.0911396	336.6214	174.0031	1289	9	1	2	1120	93.333333	7084	56.222222	58542	34.517689	8204	59.883212	1	2	33	-1	0	1	1	0
91617	1.1237182	257.30951	290.28616	2268	6	0	2	0	0	573	7.2531646	108144	23.196911	573	7.2531646	0	2	157	-1	0	0	0	0
201796	1.1515954	535.35712	182.27452	2845	9	0	1	0	0	349	7.2708333	128638	101.85115	349	7.2708333	0	1	357	-1	0	0	0	0
67956	1.0661952	221.34903	212.7343	1656	2	0	0	0	0	0	0	7618	5.5973549	0	0	0	0	143	-1	0	0	1	1
35532	1.1018576	359.75162	174.56967	1385	7	4	1	5907	281.28571	134	5.1538462	374454	102.90025	6041	131.32609	4	1	63	-1	0	1	1	0
14326	1.0220722	330.62823	174.40358	1006	6	0	1	0	0	239	7.2424242	52437	56.688649	239	7.2424242	0	1	46	-1	0	1	1	0
35664	1.0645122	289.20483	196.93588	1201	8	1	1	3796	379.6	352	4.6933333	49041	44.623294	4148	49.380952	1	1	63	-1	0	0	1	1
98075	1.0475898	285.37363	175.61472	1373	2	0	0	0	0	0	0	10288	8.7408666	0	0	0	0	167	-1	0	1	1	0
184463	1.0490734	525.19653	188.89221	1104	7	0	0	0	0	0	0	96225	124.16129	0	0	0	0	330	-1	0	1	1	0
207982	1.076135	418.3573	178.81775	1668	9	2	1	4095	292.5	705.00006	16.39535	52586	69.558201	4800.0001	85.714287	2	1	379	-1	0	1	1	0
81642	1.0933262	254.25626	210.5798	1159	7	1	0	3977	568.14286	0	0	38010	30.095012	3977	568.14286	1	0	121	-1	0	0	1	1
153248	1.0736872	269.03555	222.49835	1828	4	0	2	0	0	932	7.7024793	64770	19.094929	932	7.7024793	0	2	255	-1	0	0	1	1
178161	1.0484251	276.10971	162.61108	1841	9	0	1	0	0	3053	10.826241	52983	31.038664	3053	10.826241	0	1	304	-1	0	1	1	0
77450	1.127537	570.91577	177.64456	1342	7	1	1	2849	259	1541.0001	17.122224	37484	74.079051	4390.0001	43.900001	1	1	128	-1	0	1	1	0
212424	1.0184923	631.31903	161.65041	1210	7	0	1	0	0	526	5.0095238	144652	68.68566	526	5.0095238	0	1	368	-1	0	1	1	0
39184	1.0873024	436.67798	224.41101	2034	4	7	1	41013	804.17647	6197	103.28333	547562	128.20464	47210	429.18182	7	1	70	-1	0	0	1	1
68421	1.0707444	225.2265	183.05241	1660	7	0	2	0	0	735	5.9274194	4420	3.7939914	735	5.9274194	0	2	143	-1	0	0	1	1
124288	1.0568324	392.99472	246.40106	1511	7	3	1	2474	145.52941	529	7.3472222	91838.998	78.36092	3003	34.125	3	1	207	-1	0	0	1	1
103395	1.0452422	289.78625	168.07297	1165	4	0	1	0	0	511	18.25	7698	7.7211635	511	18.25	0	1	185	-1	0	1	1	0
22030	1.0769724	304.46725	197.0863	336	1	5	0	25814	629.60976	0	0	221062	50.014027	25814	629.60976	5	0	29	-1	0	0	0	0
192754	1.0497696	247.08267	202.11969	1270	5	0	1	0	0	347	6.94	59617	24.463275	347	6.94	0	1	339	-1	0	0	1	1
100377	1.0578386	305.94785	257.37354	2147	1	4	1	6845	325.95238	802	8.8131868	256317.02	56.382977	7647	68.891892	4	1	189	-1	0	0	1	1
20762	1.0627158	271.64688	225.78828	1365	6	0	1	0	0	534	8.2153846	23061	26.415808	534	8.2153846	0	1	33	-1	0	0	1	1
38643	1.0389684	336.36047	165.47621	1745	7	0	1	0	0	2571	44.327586	230885	55.381386	2571	44.327586	0	1	69	-1	0	1	1	0
202243	1.0933479	268.21078	212.27737	1352	5	2	2	2697	149.83333	864	6.6461538	25010	24.117647	3561	24.22449	2	2	358	-1	0	0	1	1
42436	1.0212506	554.65875	173.52972	2069	7	1	2	1333	74.055556	1551	23.861538	271090	156.42816	2884	35.170732	1	2	94	-1	0	1	1	0
